id_aluno,idade,sexo,renda_familiar,escolaridade_mae,turno,trabalha,acesso_internet,computador_casa,transporte_escolar,distancia_escola_km,frequencia_percent,faltas,atrasos,horas_estudo_dia,participacao_aulas,atividades_entregues_percent,apoio_familiar,reprovacoes_anteriores,nota_matematica,nota_portugues,nota_ciencias,nota_humanas,media,situacao_final,split_sugerido
3971,20,F,media,superior,Manha,Sim,Sim,Sim,Nao,8.7,75.4,26,21,1.2,75.0,46.4,68.6,1,4.0,3.3,5.7,7.1,5.03,Reprovado,teste
3976,16,M,baixa,fundamental,Tarde,Sim,Sim,Sim,Nao,3.9,91.6,4,4,2.1,97.2,100.0,61.8,0,6.3,7.7,6.8,7.3,7.02,Aprovado,teste
3984,15,F,baixa,medio,Noite,Nao,Sim,Sim,Sim,0.2,79.0,7,10,2.1,81.2,78.5,69.3,0,7.2,8.1,7.1,7.7,7.52,Reprovado,teste
3986,16,F,media,medio,Manha,Nao,Sim,Nao,Sim,3.1,77.8,17,8,1.8,85.5,83.0,82.0,0,6.1,8.4,6.9,9.7,7.78,Aprovado,teste
3990,16,F,alta,medio,Manha,Nao,Sim,Nao,Nao,5.9,72.8,9,7,1.3,57.1,71.3,74.1,2,4.5,6.7,6.9,5.9,6.0,Reprovado,teste
3993,16,F,media,fundamental,Tarde,Nao,Nao,Sim,Sim,6.6,94.4,7,4,2.8,79.8,78.5,45.8,0,3.9,8.6,6.2,8.3,6.75,Aprovado,teste
3996,15,M,media,fundamental,Tarde,Nao,Sim,Nao,Sim,0.2,74.7,7,4,3.4,92.4,84.8,80.8,0,5.6,7.2,6.1,6.4,6.32,Aprovado,teste
4000,16,F,media,medio,Noite,Nao,Sim,Sim,Nao,3.1,88.3,13,1,2.5,78.0,69.0,64.6,0,7.6,6.7,7.6,8.0,7.48,Aprovado,teste
4002,14,F,media,superior,Tarde,Sim,Sim,Nao,Nao,3.9,100.0,10,0,2.1,83.6,97.4,81.2,1,8.1,7.8,5.5,7.9,7.32,Aprovado,teste
4015,15,M,media,medio,Noite,Nao,Sim,Sim,Sim,4.8,85.8,5,4,1.9,68.4,89.9,78.5,0,,8.9,8.2,7.8,8.35,Aprovado,teste
4019,17,M,baixa,superior,Tarde,Nao,Sim,Sim,Nao,1.6,87.8,3,8,3.8,74.6,94.9,47.2,1,6.6,8.4,6.4,7.1,7.12,Aprovado,teste
4029,16,M,media,medio,Manha,Nao,Sim,Nao,Nao,6.2,84.2,11,7,2.9,94.1,87.6,75.4,0,7.1,7.3,10.0,7.0,7.85,Aprovado,teste
4033,16,F,baixa,superior,Manha,Nao,Sim,Nao,Nao,6.2,72.3,7,6,0.2,72.5,89.2,66.4,0,6.9,6.9,7.1,5.8,6.68,Aprovado,teste
4038,16,F,baixa,fundamental,Tarde,Nao,Sim,Sim,Nao,3.2,60.8,9,7,1.6,100.0,100.0,25.5,3,4.7,5.0,4.3,5.1,4.78,Reprovado,teste
4054,17,M,media,medio,Tarde,Nao,Nao,Nao,Nao,0.2,90.2,15,6,3.2,87.4,71.7,35.5,0,6.7,7.7,8.2,7.3,7.48,Aprovado,teste
4075,15,M,media,fundamental,Manha,Nao,Nao,Sim,Nao,3.2,77.7,7,3,2.1,81.8,87.7,63.6,0,8.7,7.8,4.8,7.6,7.22,Aprovado,teste
4076,16,F,baixa,medio,Noite,Nao,Sim,Sim,Sim,1.7,96.0,22,0,1.9,95.7,77.9,49.9,0,7.4,7.6,8.2,8.4,7.9,Reprovado,teste
4078,15,F,baixa,medio,Manha,Nao,Nao,Sim,Sim,5.8,100.0,8,1,2.4,82.7,100.0,96.3,1,8.9,7.8,6.7,7.8,7.8,Aprovado,teste
4083,17,M,alta,fundamental,Manha,Nao,Nao,Sim,Nao,5.2,92.0,21,6,2.6,65.2,77.0,67.0,1,7.2,8.1,4.9,5.0,6.3,Reprovado,teste
4088,16,F,media,medio,Tarde,Nao,Sim,Sim,Nao,1.2,82.3,23,6,3.3,100.0,75.1,72.3,0,8.5,7.5,7.9,8.2,8.02,Aprovado,teste
4100,14,M,alta,fundamental,Tarde,Sim,Sim,Sim,Nao,5.7,72.2,28,13,1.4,46.8,94.1,29.9,2,3.6,3.9,6.9,4.4,4.7,Reprovado,teste
4105,19,M,alta,fundamental,Tarde,Nao,Sim,Nao,Sim,9.4,71.8,23,0,1.9,54.3,74.9,40.9,0,4.8,6.0,4.5,6.6,5.48,Reprovado,teste
4109,17,M,media,fundamental,Manha,Nao,Sim,Sim,Sim,6.6,80.7,25,12,2.7,52.7,100.0,58.1,0,6.9,4.6,4.6,4.4,5.12,Aprovado,teste
4110,17,M,media,medio,Manha,Nao,Sim,Sim,Nao,2.3,75.8,14,13,2.2,84.2,68.2,96.4,0,7.2,8.1,8.2,8.2,7.92,Aprovado,teste
4111,16,M,baixa,medio,Noite,Sim,Sim,Nao,Sim,3.1,85.6,15,5,2.2,81.1,94.5,88.6,3,6.7,7.3,8.0,7.4,7.35,Aprovado,teste
4112,19,M,baixa,fundamental,Noite,Nao,Sim,Nao,Nao,3.3,64.6,11,10,0.6,56.1,58.5,37.6,1,5.3,9.1,4.7,3.3,5.6,Reprovado,teste
4118,17,M,baixa,medio,Manha,Nao,Sim,Sim,Nao,5.5,57.9,11,20,1.0,52.8,61.0,32.0,1,5.3,6.4,5.9,6.2,5.95,Reprovado,teste
4120,16,M,baixa,medio,Manha,Sim,Sim,Nao,Nao,2.3,88.6,15,5,3.2,100.0,80.1,100.0,1,10.0,8.0,7.9,9.1,8.75,Aprovado,teste
4122,16,M,media,superior,Noite,Nao,Nao,Sim,Sim,5.6,57.4,21,13,0.7,91.8,56.4,50.0,0,4.4,7.2,5.6,5.2,5.6,Reprovado,teste
4125,18,M,alta,medio,Manha,Nao,Nao,Sim,Sim,3.1,68.9,25,16,2.5,54.6,40.3,66.9,1,3.4,5.1,8.4,4.1,5.25,Reprovado,teste
4126,15,M,baixa,medio,Manha,Nao,Nao,Nao,Sim,6.0,86.5,11,12,1.7,77.0,81.1,67.3,0,8.8,6.8,7.8,8.3,7.93,Aprovado,teste
4129,16,F,baixa,superior,Tarde,Sim,Nao,Sim,Nao,0.2,91.9,27,16,1.5,55.3,47.9,74.1,1,5.9,,5.5,4.7,5.42,Reprovado,teste
4132,15,M,media,fundamental,Tarde,Nao,Sim,Nao,Sim,4.5,,1,9,2.1,73.2,82.8,85.4,0,6.1,7.6,9.5,7.5,7.68,Aprovado,teste
4138,15,F,alta,fundamental,Tarde,Sim,Nao,Sim,Nao,3.3,60.9,21,8,1.8,73.5,55.1,17.1,0,4.1,5.1,5.0,6.7,5.22,Reprovado,teste
4165,16,F,media,fundamental,Manha,Nao,Sim,Nao,Sim,4.1,90.9,14,6,1.7,75.1,77.6,81.1,0,6.0,8.3,7.7,8.2,7.55,Aprovado,teste
4174,18,F,baixa,medio,Noite,Sim,Nao,Sim,Nao,1.6,87.4,9,3,1.8,100.0,87.9,77.3,1,8.2,6.8,7.2,8.8,7.75,Reprovado,teste
4183,16,F,baixa,fundamental,Tarde,Nao,Sim,Nao,Sim,7.2,79.2,5,9,1.4,83.1,32.8,21.8,2,4.3,4.5,4.8,5.1,4.68,Reprovado,teste
4185,16,F,baixa,fundamental,Manha,Sim,Sim,Sim,Nao,8.4,66.2,10,16,0.6,46.5,68.0,45.6,0,6.5,5.0,4.6,4.6,5.18,Reprovado,teste
4199,18,F,alta,fundamental,Noite,Nao,Sim,Sim,Nao,0.2,78.1,6,3,3.2,100.0,86.5,85.7,2,9.9,9.7,9.0,7.4,9.0,Aprovado,teste
4200,14,F,baixa,superior,Manha,Sim,Sim,Sim,Nao,3.8,95.4,2,0,3.6,88.9,81.7,50.9,1,6.8,9.7,8.9,9.2,8.65,Aprovado,teste
4203,17,F,media,fundamental,Tarde,Nao,Sim,Sim,Sim,1.6,78.2,0,1,1.6,70.0,100.0,73.6,0,5.9,8.0,6.2,7.0,6.78,Aprovado,teste
4207,15,M,baixa,fundamental,Manha,Nao,Nao,Nao,Sim,1.7,88.6,6,3,1.9,83.6,94.3,59.7,0,8.9,6.6,6.1,8.2,7.45,Reprovado,teste
4217,15,M,baixa,medio,Manha,Nao,Sim,Nao,Nao,3.1,79.0,21,13,1.9,59.4,43.4,58.5,2,5.8,4.3,4.3,4.6,4.75,Aprovado,teste
4240,15,M,media,medio,Manha,Nao,Nao,Nao,Nao,4.9,87.0,22,11,1.4,55.2,29.4,31.8,0,4.9,7.0,4.4,5.4,5.43,Reprovado,teste
4241,18,M,alta,medio,Noite,Sim,Sim,Nao,Sim,4.1,67.9,32,16,1.2,44.0,86.2,44.3,0,2.4,4.5,4.3,4.7,3.97,Reprovado,teste
4243,17,M,media,superior,Manha,Nao,Sim,Sim,Nao,0.4,73.8,8,5,3.2,81.0,90.7,89.0,2,9.3,8.2,6.9,8.7,8.27,Reprovado,teste
4245,17,F,media,medio,Noite,Sim,Sim,Sim,Nao,4.1,59.7,16,15,1.3,91.8,61.7,50.6,0,5.2,5.5,5.4,6.8,5.72,Reprovado,teste
4254,14,F,media,medio,Noite,Nao,Sim,Sim,Sim,5.4,80.0,3,4,1.8,78.1,100.0,98.2,0,8.8,7.6,7.3,7.7,7.85,Reprovado,teste
4268,16,F,baixa,medio,Manha,Sim,Nao,Nao,Nao,4.7,69.7,13,8,2.0,77.2,66.1,74.3,0,5.0,4.6,4.9,5.2,4.92,Reprovado,teste
4274,16,M,media,superior,Noite,Nao,Sim,Nao,Nao,4.7,62.5,22,15,1.7,61.7,47.5,35.8,1,7.0,5.6,8.4,6.5,6.88,Reprovado,teste
4290,16,F,media,fundamental,Tarde,Nao,Sim,Nao,Nao,3.0,84.3,5,2,2.3,88.7,73.1,82.4,0,8.1,7.5,6.8,7.2,7.4,Aprovado,teste
4310,14,M,baixa,fundamental,Noite,Nao,Sim,Nao,Nao,5.1,79.8,13,7,3.0,76.7,79.8,51.9,0,8.3,7.0,6.7,7.4,7.35,Aprovado,teste
4316,15,M,baixa,superior,Tarde,Nao,Nao,Sim,Nao,3.0,69.5,2,4,4.0,77.7,82.6,59.1,0,8.3,8.2,8.0,8.9,8.35,Reprovado,teste
4325,15,F,alta,medio,Tarde,Nao,Sim,Sim,Nao,4.0,92.5,3,1,2.6,63.3,89.5,84.6,1,6.4,6.6,7.4,8.0,7.1,Aprovado,teste
4329,17,F,baixa,superior,Manha,Nao,Sim,Nao,Nao,2.6,56.6,16,11,1.7,68.8,77.3,68.2,2,2.3,3.6,6.7,6.3,4.73,Reprovado,teste
4343,15,F,baixa,medio,Tarde,Sim,Sim,Sim,Nao,2.1,88.9,0,6,0.6,74.6,83.2,80.1,0,6.7,7.6,7.4,6.6,7.08,Aprovado,teste
4351,15,F,baixa,medio,Tarde,Nao,Nao,Nao,Nao,4.0,86.9,8,0,2.9,96.8,79.6,60.1,0,6.9,7.7,6.9,7.4,7.22,Aprovado,teste
4354,14,M,media,superior,Tarde,Nao,Nao,Sim,Sim,4.8,78.0,9,7,2.3,81.5,76.6,58.5,2,6.2,7.4,9.8,7.3,7.68,Aprovado,teste
4366,16,F,alta,superior,Noite,Nao,Nao,Sim,Nao,4.2,86.2,15,10,2.1,95.5,86.3,70.8,0,6.5,7.3,8.4,7.9,7.52,Aprovado,teste
4368,18,F,media,superior,Tarde,Sim,Nao,Sim,Nao,1.4,83.0,14,8,2.9,72.5,80.5,80.9,0,6.6,8.1,8.9,8.8,8.1,Aprovado,teste
4373,16,M,media,fundamental,Tarde,Nao,Sim,Nao,Nao,2.7,92.6,15,6,2.3,80.1,88.6,92.4,0,6.9,7.6,6.2,10.0,7.68,Reprovado,teste
4375,17,M,baixa,fundamental,Tarde,Nao,Sim,Sim,Nao,5.3,79.3,2,4,1.1,89.1,,90.1,1,6.1,6.1,10.0,6.5,7.18,Reprovado,teste
4380,18,F,baixa,medio,Noite,Nao,Sim,Sim,Nao,0.3,84.5,12,6,0.1,60.0,92.9,73.0,0,7.4,7.7,7.1,7.6,7.45,Aprovado,teste
4403,13,M,media,medio,Manha,Nao,Nao,Sim,Nao,1.2,82.7,6,4,2.6,72.0,70.3,66.2,0,5.8,6.8,5.6,6.5,6.18,Aprovado,teste
4411,14,F,alta,medio,Manha,Nao,Sim,Sim,Nao,0.8,88.0,9,7,2.8,90.2,96.7,57.7,0,8.6,7.1,7.2,7.8,7.68,Aprovado,teste
4413,14,M,baixa,medio,Noite,Nao,Sim,Sim,Sim,3.2,61.0,15,13,2.5,53.9,59.7,56.7,2,5.5,6.5,7.4,6.2,6.4,Reprovado,teste
4414,18,M,alta,medio,Manha,Sim,Sim,Nao,Nao,3.7,90.0,4,7,0.5,92.6,95.8,78.2,0,4.9,8.9,8.6,8.0,7.6,Aprovado,teste
4417,15,F,baixa,superior,Manha,Nao,Sim,Sim,Sim,0.7,80.5,3,4,1.8,76.3,77.3,68.1,0,6.9,7.5,5.2,8.0,6.9,Aprovado,teste
4418,15,M,media,fundamental,Noite,Nao,Sim,Nao,Nao,1.2,90.2,8,7,1.5,65.2,88.6,81.3,0,8.2,7.2,7.3,8.2,7.72,Aprovado,teste
4422,17,M,alta,superior,Manha,Nao,Sim,Sim,Nao,6.2,86.7,5,8,2.6,63.9,90.1,72.2,0,7.0,6.6,8.0,6.7,7.08,Aprovado,teste
4425,15,M,alta,medio,Manha,Nao,Sim,Sim,Sim,3.1,84.6,4,0,2.1,70.8,78.7,87.4,0,6.5,9.0,8.0,6.5,7.5,Aprovado,teste
4426,16,F,media,superior,Tarde,Nao,Sim,Nao,Nao,4.4,69.4,1,7,2.4,96.7,95.9,55.5,0,9.4,8.2,6.4,7.4,7.85,Aprovado,teste
4432,16,F,baixa,medio,Manha,Nao,Sim,Sim,Nao,2.6,91.2,14,11,0.0,63.4,84.0,36.4,2,4.9,4.6,4.2,4.2,4.47,Reprovado,teste
4434,17,M,baixa,fundamental,Manha,Nao,Nao,Sim,Nao,0.6,80.5,11,5,2.3,83.1,72.4,74.0,0,6.1,8.4,6.8,9.6,7.72,Aprovado,teste
4435,16,F,baixa,superior,Manha,Nao,Nao,Nao,Sim,4.4,90.7,10,2,0.9,100.0,96.3,100.0,1,5.7,7.2,7.8,7.7,7.1,Aprovado,teste
4438,15,M,baixa,medio,Manha,Nao,Sim,Sim,Sim,0.2,90.3,17,6,2.5,84.0,75.2,60.6,0,9.3,8.5,7.0,7.5,8.07,Aprovado,teste
4449,15,F,baixa,medio,Manha,Nao,Sim,Nao,Sim,2.6,89.4,5,3,2.9,63.6,80.1,80.8,0,7.0,7.4,5.5,7.2,6.78,Aprovado,teste
4466,15,M,media,superior,Tarde,Nao,Sim,Nao,Nao,3.4,86.9,4,10,1.6,81.4,94.0,98.8,0,6.5,6.7,7.6,7.4,7.05,Aprovado,teste
4477,15,M,media,fundamental,Tarde,Nao,Sim,Sim,Nao,2.2,73.9,0,7,3.4,78.5,86.9,46.2,0,7.2,8.4,10.0,7.4,8.25,Aprovado,teste
4478,14,F,media,medio,Manha,Nao,Sim,Nao,Sim,5.4,90.8,1,2,1.1,82.4,94.7,40.6,0,5.5,9.6,6.8,6.6,7.12,Aprovado,teste
4482,16,M,alta,fundamental,Manha,Nao,Sim,Sim,Nao,4.6,92.2,9,2,2.1,100.0,83.1,57.3,1,8.0,8.6,6.5,8.9,8.0,Aprovado,teste
4486,16,M,baixa,fundamental,Tarde,Nao,Sim,Sim,Nao,3.4,99.4,10,5,3.1,80.4,84.3,61.0,0,7.9,8.8,7.1,5.0,7.2,Aprovado,teste
4490,16,F,alta,medio,Noite,Nao,Sim,Nao,Sim,5.0,79.3,9,7,1.7,77.3,84.2,81.5,0,8.0,6.8,7.6,7.7,7.52,Aprovado,teste
4494,15,M,baixa,fundamental,Tarde,Nao,Sim,Sim,Nao,0.9,78.9,9,4,3.4,81.6,77.3,64.3,0,7.7,8.4,6.1,7.4,7.4,Aprovado,teste
4497,16,M,media,medio,Noite,Nao,Nao,Sim,Sim,5.5,77.0,9,3,1.2,91.7,100.0,53.4,0,6.6,7.2,5.1,6.4,6.32,Aprovado,teste
4503,14,F,media,superior,Manha,Nao,Sim,Sim,Nao,2.7,81.3,10,1,4.2,73.3,88.3,95.8,0,5.9,6.8,8.3,7.6,7.15,Aprovado,teste
4511,15,F,baixa,fundamental,Tarde,Nao,Sim,Nao,Sim,2.2,91.9,8,1,1.7,88.1,99.2,69.5,0,9.0,6.6,8.9,6.0,7.62,Aprovado,teste
4522,16,F,media,medio,Tarde,Nao,Sim,Sim,Sim,4.9,72.2,10,1,2.6,75.7,80.7,75.6,0,7.5,6.9,6.7,8.0,7.28,Aprovado,teste
4525,17,F,media,superior,Manha,Nao,Nao,Nao,Nao,6.6,65.5,17,5,1.5,64.1,48.2,79.0,2,4.1,5.6,2.3,4.4,4.1,Reprovado,teste
4529,15,F,media,fundamental,Tarde,Sim,Sim,Sim,Nao,3.4,93.4,12,0,1.4,86.8,79.6,78.8,0,7.2,9.0,7.1,7.2,7.62,Aprovado,teste
4534,15,M,baixa,fundamental,Manha,Nao,Sim,Sim,Nao,5.6,82.6,4,9,3.8,89.2,74.5,60.2,1,8.8,6.6,7.9,9.3,8.15,Aprovado,teste
4537,16,F,baixa,medio,Noite,Nao,Sim,Sim,Sim,4.2,83.1,33,14,0.2,46.8,57.4,68.6,0,4.7,5.0,3.7,6.7,5.02,Aprovado,teste
4540,17,F,media,medio,Manha,Nao,Nao,Sim,Nao,2.3,88.8,2,8,1.8,71.4,83.5,75.7,0,7.6,7.9,9.0,7.2,7.92,Aprovado,teste
4553,18,M,media,fundamental,Noite,Nao,Sim,Nao,Nao,3.8,88.0,10,11,1.7,69.8,89.3,65.4,0,7.2,8.9,6.3,7.7,7.52,Aprovado,teste
4569,16,M,alta,fundamental,Manha,Nao,Sim,Sim,Sim,6.0,74.0,15,2,2.2,82.8,91.9,53.2,0,5.5,5.6,5.9,5.7,5.68,Aprovado,teste
4570,15,F,baixa,medio,Tarde,Nao,Sim,Sim,Nao,3.2,100.0,0,3,0.5,78.6,78.5,74.6,0,6.3,8.1,5.0,8.1,6.88,Aprovado,teste
4578,15,F,alta,fundamental,Manha,Nao,Sim,Sim,Nao,3.2,93.9,6,4,2.2,78.8,100.0,69.0,0,9.4,8.2,6.4,6.2,7.55,Aprovado,teste
4579,14,F,baixa,medio,Noite,Nao,Sim,Sim,Nao,1.8,77.2,3,2,2.0,85.8,88.1,89.4,0,5.5,7.0,7.1,8.8,7.1,Aprovado,teste
4590,16,F,alta,fundamental,Noite,Sim,Sim,Nao,Sim,5.6,51.9,17,25,1.5,82.6,49.5,,1,6.0,9.2,5.0,3.6,5.95,Reprovado,teste
4598,16,F,media,fundamental,Noite,Nao,Sim,Sim,Sim,3.7,80.2,13,10,2.4,90.0,90.7,61.4,0,7.1,6.4,7.1,6.7,6.82,Aprovado,teste
4603,15,F,baixa,medio,Tarde,Nao,Sim,Sim,Sim,4.9,73.0,15,12,1.7,32.9,73.1,64.1,0,5.9,5.4,5.2,5.5,5.5,Reprovado,teste
4607,14,M,media,superior,Tarde,Nao,Sim,Nao,Nao,2.5,88.3,5,3,1.6,51.9,71.6,30.2,2,4.0,7.2,5.8,4.8,5.45,Reprovado,teste
4610,17,M,media,fundamental,Manha,Nao,Sim,Sim,Sim,3.6,81.7,15,8,2.6,49.0,62.4,80.8,3,4.6,4.7,7.3,4.1,5.18,Reprovado,teste
4631,16,F,baixa,medio,Tarde,Nao,Nao,Sim,Sim,2.9,80.8,9,0,3.5,100.0,86.3,59.0,0,9.7,7.4,7.4,6.2,7.68,Aprovado,teste
4632,15,F,media,medio,Noite,Nao,Sim,Nao,Sim,5.5,74.6,6,2,3.2,77.6,85.7,83.1,0,7.5,7.3,8.5,7.8,7.78,Aprovado,teste
4633,14,F,media,medio,Tarde,Nao,Sim,Nao,Sim,5.1,76.4,16,0,2.5,84.8,87.2,59.2,1,7.2,7.9,5.9,6.7,6.92,Aprovado,teste
4642,15,F,media,medio,Tarde,Nao,Sim,Sim,Sim,0.2,92.6,6,4,2.2,85.2,90.8,64.0,0,7.1,8.0,6.8,7.4,7.32,Aprovado,teste
4655,15,F,media,fundamental,Manha,Nao,Sim,Sim,Nao,5.0,77.4,6,6,2.7,75.7,81.5,91.1,0,7.0,8.7,7.6,7.6,7.72,Aprovado,teste
4657,18,F,baixa,fundamental,Manha,Sim,Sim,Nao,Sim,7.5,54.4,22,12,1.5,25.6,57.8,43.1,0,3.0,3.7,7.0,5.8,4.88,Reprovado,teste
4666,14,F,media,fundamental,Tarde,Sim,Sim,Sim,Sim,7.1,72.3,13,6,2.1,87.2,88.9,61.3,0,7.2,7.4,6.3,5.9,6.7,Aprovado,teste
4673,15,F,alta,fundamental,Tarde,Sim,Sim,Nao,Nao,3.2,75.5,12,2,1.5,81.2,76.0,71.5,0,8.3,8.9,7.4,8.9,8.38,Aprovado,teste
4678,17,F,baixa,fundamental,Tarde,Nao,Sim,Sim,Nao,2.8,84.3,13,6,2.2,58.4,94.5,55.5,0,7.4,6.2,5.7,7.6,6.72,Aprovado,teste
4691,14,F,baixa,fundamental,Noite,Nao,Sim,Sim,Nao,6.1,84.0,11,10,2.5,84.3,78.8,61.2,0,6.9,8.0,9.6,8.5,8.25,Aprovado,teste
4693,18,M,media,medio,Manha,Sim,Sim,Nao,Nao,4.3,,6,15,1.2,72.0,73.3,28.1,0,4.8,5.4,5.1,5.8,5.28,Reprovado,teste
4697,16,F,alta,medio,Noite,Nao,Sim,Nao,Nao,0.8,92.5,14,1,1.7,81.8,88.6,57.0,0,5.5,6.3,4.7,10.0,6.62,Aprovado,teste
4705,14,F,baixa,fundamental,Manha,Nao,Sim,Sim,Nao,4.0,72.6,4,5,1.8,94.9,81.1,85.6,1,9.2,6.4,8.2,7.4,7.8,Aprovado,teste
4710,17,M,baixa,superior,Tarde,Nao,Sim,Sim,Nao,3.5,91.1,6,13,2.8,76.2,86.0,78.5,0,10.0,6.7,8.8,7.6,8.28,Aprovado,teste
4712,13,F,baixa,medio,Tarde,Nao,Sim,Nao,Sim,4.3,85.4,10,10,2.2,91.3,80.4,93.6,0,7.1,6.8,5.9,8.4,7.05,Reprovado,teste
4717,15,M,media,superior,Manha,Sim,Sim,Nao,Nao,5.7,100.0,16,10,1.6,85.4,98.2,47.0,1,5.0,7.4,6.9,7.6,6.72,Reprovado,teste
4718,15,F,alta,superior,Tarde,Nao,Nao,Sim,Nao,1.9,65.2,6,2,2.1,91.0,87.4,70.7,0,7.1,8.3,7.0,8.3,7.68,Reprovado,teste
4723,16,F,baixa,fundamental,Manha,Sim,Sim,Nao,Sim,4.6,89.0,5,6,2.9,62.8,99.8,92.4,0,7.9,9.8,6.4,8.1,8.05,Aprovado,teste
4725,14,M,media,medio,Tarde,Nao,Sim,Nao,Nao,1.7,85.4,9,0,2.4,83.3,79.8,94.5,2,7.3,8.0,7.4,7.5,7.55,Aprovado,teste
4732,14,M,media,medio,Manha,Sim,Sim,Sim,Sim,9.7,65.7,17,15,2.7,63.7,54.2,53.4,1,4.9,6.4,6.7,5.6,5.9,Aprovado,teste
4744,18,M,baixa,superior,Manha,Nao,Sim,Nao,Nao,1.1,95.8,8,5,1.5,99.0,94.6,66.0,1,4.8,6.0,8.4,7.4,6.65,Aprovado,teste
4748,16,M,baixa,medio,Manha,Nao,Sim,Sim,Nao,1.0,76.9,1,5,3.4,87.1,93.4,49.5,0,6.5,7.1,6.4,7.9,6.98,Aprovado,teste
4759,13,F,media,superior,Tarde,Nao,Sim,Nao,Nao,6.1,88.0,9,10,1.4,82.1,86.2,80.5,0,7.1,8.1,9.3,7.2,7.92,Aprovado,teste
4765,16,M,media,fundamental,Manha,Nao,Nao,Nao,Sim,3.3,81.2,13,6,2.0,63.0,66.7,,0,7.6,8.4,10.0,8.7,8.68,Aprovado,teste
4768,17,M,alta,medio,Manha,Nao,Nao,Sim,Nao,1.7,86.3,4,6,1.5,61.7,100.0,99.9,0,7.7,10.0,7.8,8.7,8.55,Aprovado,teste
4775,14,F,media,medio,Manha,Nao,Nao,Nao,Nao,4.2,82.5,10,5,2.8,85.9,88.8,42.3,0,6.9,6.8,9.0,7.5,7.55,Aprovado,teste
4788,18,F,baixa,fundamental,Tarde,Nao,Sim,Nao,Nao,4.7,71.7,29,6,2.6,75.9,75.0,54.2,1,5.0,4.9,3.1,5.3,4.58,Reprovado,teste
4789,15,M,alta,medio,Manha,Nao,Sim,Nao,Nao,3.1,81.6,7,9,1.9,69.1,92.9,69.6,0,5.4,8.0,5.2,6.1,6.18,Aprovado,teste
4791,16,M,media,fundamental,Tarde,Nao,Sim,Sim,Nao,2.1,84.2,16,9,1.6,65.8,97.9,61.4,1,7.1,8.6,10.0,6.5,8.05,Aprovado,teste
4800,15,F,baixa,fundamental,Manha,Nao,Sim,Nao,Sim,4.4,59.9,25,10,0.7,35.3,48.9,93.0,2,3.4,5.8,5.1,8.7,5.75,Aprovado,teste
4815,18,M,media,fundamental,Tarde,Nao,Sim,Sim,Sim,6.4,84.3,0,9,2.6,81.4,93.1,97.8,0,6.2,6.8,7.9,7.6,7.12,Aprovado,teste
4819,16,M,baixa,superior,Tarde,Sim,Sim,Sim,Nao,3.4,72.7,12,8,3.6,100.0,82.3,87.0,0,7.5,8.6,6.0,8.2,7.58,Reprovado,teste
4828,17,F,media,superior,Tarde,Sim,Sim,Sim,Nao,3.6,87.0,13,2,2.9,78.6,91.1,45.5,0,6.7,7.9,5.7,9.3,7.4,Aprovado,teste
4838,16,F,baixa,medio,Tarde,Nao,Sim,Sim,Nao,7.5,75.9,16,0,2.3,77.7,93.6,63.0,0,7.3,8.3,6.8,7.5,7.48,Aprovado,teste
4841,16,F,baixa,fundamental,Noite,Nao,Sim,Sim,Sim,0.2,78.4,6,35,1.3,51.3,46.1,35.8,0,2.5,3.9,6.5,6.3,4.8,Reprovado,teste
4843,15,F,baixa,fundamental,Manha,Nao,Sim,Sim,Nao,3.3,73.8,7,11,3.0,59.8,94.9,41.2,0,6.8,7.4,7.7,9.8,7.92,Aprovado,teste
4853,17,F,baixa,fundamental,Tarde,Nao,Sim,Sim,Sim,3.9,66.4,23,14,1.5,37.5,50.1,40.6,0,4.2,5.9,6.5,5.9,5.62,Reprovado,teste
4859,18,F,media,medio,Tarde,Nao,Nao,Sim,Nao,2.6,83.4,11,2,1.7,54.4,92.4,56.6,0,7.0,7.2,8.9,6.9,7.5,Aprovado,teste
4864,17,F,baixa,medio,Manha,Sim,Sim,Sim,Sim,3.7,41.6,19,14,2.5,69.5,,47.0,0,4.6,3.1,4.5,6.7,4.72,Reprovado,teste
4877,18,M,baixa,medio,Manha,Nao,Sim,Sim,Nao,2.4,81.9,12,10,1.3,71.5,70.2,88.2,0,7.5,7.3,6.7,8.2,7.42,Aprovado,teste
4885,15,M,media,fundamental,Noite,Nao,Nao,Nao,Sim,2.1,63.1,22,7,1.5,46.7,67.4,21.0,2,4.5,4.8,5.3,5.7,5.08,Reprovado,teste
4887,15,M,media,superior,Noite,Nao,Nao,Nao,Nao,0.2,82.3,12,6,1.7,100.0,79.1,70.1,1,9.3,5.5,7.8,6.9,7.38,Aprovado,teste
4888,17,M,baixa,fundamental,Manha,Nao,Nao,Nao,Nao,0.2,70.1,15,13,0.4,64.8,77.2,15.6,1,5.5,5.9,3.5,7.4,5.58,Reprovado,teste
4889,14,F,alta,superior,Manha,Nao,Sim,Sim,Nao,2.4,85.8,16,0,1.1,84.4,84.4,56.7,0,8.5,7.2,7.0,6.5,7.3,Reprovado,teste
4908,17,M,baixa,medio,Tarde,Nao,Sim,Sim,Nao,6.1,84.0,16,6,3.2,63.4,72.2,59.1,0,7.5,8.8,8.5,9.2,8.5,Aprovado,teste
