id_aluno,idade,sexo,renda_familiar,escolaridade_mae,turno,trabalha,acesso_internet,computador_casa,transporte_escolar,distancia_escola_km,frequencia_percent,faltas,atrasos,horas_estudo_dia,participacao_aulas,atividades_entregues_percent,apoio_familiar,reprovacoes_anteriores,nota_matematica,nota_portugues,nota_ciencias,nota_humanas,media,situacao_final,split_sugerido
2461,16,M,media,fundamental,Manha,Nao,Nao,Sim,Sim,7.8,62.8,28,14,0.3,68.5,72.1,57.2,1,6.9,6.1,5.2,5.6,5.95,Reprovado,treino
2462,16,M,alta,fundamental,Tarde,Nao,Nao,Sim,Nao,3.2,80.1,28,9,0.7,59.6,69.1,45.6,3,5.3,6.8,5.9,5.2,5.8,Aprovado,validacao
2463,14,M,media,medio,Manha,Nao,Nao,Nao,Nao,1.1,100.0,9,8,3.0,81.4,81.7,83.9,0,6.5,7.7,5.5,7.8,6.88,Aprovado,treino
2464,18,F,alta,medio,Manha,Nao,Sim,Nao,Sim,5.0,100.0,10,8,0.7,73.6,95.0,90.9,0,9.7,8.9,6.7,8.6,8.48,Aprovado,treino
2465,15,M,media,fundamental,Manha,Nao,Nao,Sim,Nao,3.1,78.2,9,1,3.1,73.5,73.6,60.3,0,8.5,8.6,6.1,8.0,7.8,Aprovado,validacao
2466,17,M,baixa,fundamental,Tarde,Nao,Nao,Sim,Sim,10.5,88.6,23,15,1.5,43.0,70.6,66.3,2,7.0,6.9,2.9,6.2,5.75,Reprovado,treino
2467,18,F,baixa,medio,Manha,Nao,Sim,Sim,Nao,3.2,74.7,18,4,1.2,19.3,26.9,81.6,1,6.6,5.8,2.8,5.2,5.1,Reprovado,treino
2468,16,F,media,fundamental,Manha,Nao,Nao,Nao,Nao,1.5,94.1,12,4,3.0,75.7,77.0,85.5,0,7.9,6.3,6.7,8.4,7.32,Aprovado,treino
2469,16,F,alta,fundamental,Manha,Nao,Nao,Nao,Nao,1.1,76.7,11,5,1.5,91.6,87.2,60.5,1,9.4,6.7,8.3,6.5,7.72,Aprovado,treino
2470,15,M,baixa,medio,Tarde,Nao,Sim,Nao,Nao,0.2,79.9,11,0,2.3,81.4,87.8,100.0,0,8.4,7.2,7.4,7.6,7.65,Aprovado,treino
2471,16,F,media,superior,Tarde,Nao,Sim,Sim,Nao,2.9,96.4,3,8,2.9,90.2,96.6,54.5,0,7.9,4.9,6.4,9.3,7.13,Aprovado,treino
2474,15,F,alta,superior,Manha,Nao,Sim,Sim,Sim,4.7,82.0,9,7,3.1,84.6,88.4,44.2,1,8.7,7.4,7.7,8.0,7.95,Reprovado,validacao
2475,18,F,baixa,medio,Noite,Sim,Nao,Nao,Sim,3.4,98.0,7,2,1.8,62.4,67.3,71.1,0,9.2,8.7,8.2,7.1,8.3,Aprovado,treino
2476,17,M,baixa,fundamental,Manha,Nao,Sim,Nao,Nao,2.5,81.7,4,2,2.8,96.5,86.7,77.6,1,7.9,7.4,8.3,9.8,8.35,Aprovado,treino
2477,16,F,baixa,medio,Tarde,Nao,Sim,Nao,Nao,6.1,77.2,0,10,1.9,80.1,90.8,68.0,0,7.2,6.8,7.6,9.7,7.82,Aprovado,treino
2478,17,M,baixa,fundamental,Noite,Nao,Nao,Sim,Nao,5.5,86.1,10,9,1.5,75.3,63.4,72.0,0,6.6,6.9,5.5,8.7,6.92,Aprovado,validacao
2479,16,F,media,fundamental,Manha,Nao,Sim,Sim,Nao,0.8,89.4,0,6,1.7,82.0,75.4,62.6,1,6.0,6.5,8.3,9.3,7.52,Aprovado,treino
2481,13,M,alta,fundamental,Manha,Nao,Sim,Sim,Nao,4.7,85.5,11,8,1.4,83.0,75.0,85.4,0,8.7,7.3,6.4,9.0,7.85,Aprovado,treino
2482,14,M,baixa,medio,Noite,Nao,Sim,Sim,Sim,7.9,,10,5,1.2,79.8,91.2,82.6,0,8.8,8.5,9.7,7.1,8.52,Aprovado,treino
2483,18,M,baixa,medio,Manha,Nao,Sim,Nao,Nao,6.2,87.4,10,7,2.1,97.2,84.9,75.5,0,7.4,8.7,6.2,9.2,7.88,Aprovado,treino
2484,17,F,baixa,superior,Manha,Nao,Sim,Sim,Nao,0.3,93.5,12,10,3.5,71.0,84.7,73.0,0,8.2,7.0,6.6,8.0,7.45,Aprovado,treino
2485,14,F,baixa,fundamental,Manha,Nao,Nao,Sim,Nao,6.9,86.7,27,14,2.2,88.7,52.5,39.9,0,3.5,6.7,1.9,6.2,4.58,Reprovado,treino
2486,14,M,media,fundamental,Noite,Nao,Sim,Sim,Nao,1.6,90.8,11,1,2.9,74.0,91.9,72.3,0,7.6,7.3,7.9,8.0,7.7,Aprovado,treino
2487,16,F,media,medio,Manha,Nao,Nao,Sim,Sim,4.5,72.8,10,5,1.0,43.0,90.7,52.8,0,6.2,6.9,6.4,5.8,6.32,Reprovado,treino
2488,16,M,media,medio,Noite,Nao,Sim,Sim,Nao,5.1,54.1,28,15,1.6,53.4,69.7,74.1,0,5.3,6.1,3.3,6.6,5.32,Reprovado,treino
2489,16,F,media,medio,Noite,Nao,Sim,Nao,Nao,0.5,75.8,8,4,1.9,96.1,84.4,80.4,0,8.1,9.6,7.6,8.6,8.48,Aprovado,treino
2491,15,M,baixa,medio,Manha,Nao,Nao,Nao,Sim,4.6,62.3,15,2,1.4,61.4,42.6,6.8,2,3.1,5.1,7.3,5.0,5.12,Reprovado,treino
2492,17,M,media,superior,Tarde,Nao,Nao,Nao,Nao,3.1,83.3,12,4,,73.6,75.3,69.1,0,7.1,7.5,8.4,6.0,7.25,Aprovado,treino
2493,18,M,baixa,medio,Manha,Nao,Nao,Nao,Sim,2.0,88.5,2,6,0.4,78.1,92.7,72.6,0,6.5,7.8,8.0,7.2,7.38,Aprovado,treino
2495,17,F,baixa,superior,Manha,Nao,Sim,Nao,Nao,3.6,75.2,16,13,0.2,64.4,52.0,41.6,2,5.4,5.2,6.8,5.6,5.75,Reprovado,validacao
2496,17,M,alta,fundamental,Noite,Nao,Sim,Nao,Nao,4.6,100.0,6,0,2.3,83.2,80.1,90.3,0,7.8,6.5,5.8,8.8,7.22,Aprovado,treino
2497,14,M,media,medio,Manha,Nao,Nao,Nao,Nao,0.8,76.5,4,2,2.2,85.4,91.5,46.2,0,8.6,8.6,8.0,8.5,8.43,Aprovado,treino
2498,14,F,baixa,medio,Noite,Nao,Sim,Sim,Nao,0.7,81.3,10,5,1.9,82.9,92.2,32.7,0,8.3,8.3,6.1,9.2,7.98,Aprovado,treino
2499,15,F,media,medio,Manha,Nao,Sim,Nao,Nao,2.5,53.0,32,11,2.7,78.6,55.1,21.8,2,4.1,5.8,4.1,5.2,4.8,Reprovado,validacao
2501,15,F,baixa,superior,Tarde,Nao,Sim,Sim,Nao,1.4,81.6,0,11,3.0,75.5,80.3,70.0,0,7.1,4.6,7.6,6.8,6.52,Aprovado,treino
2502,17,M,baixa,fundamental,Manha,Nao,Sim,Sim,Nao,3.0,86.0,10,6,0.5,66.9,64.6,45.0,1,4.5,5.8,4.9,7.3,5.62,Reprovado,treino
2503,17,F,baixa,superior,Tarde,Sim,Sim,Sim,Nao,6.2,76.3,21,11,0.3,75.1,81.6,51.5,2,4.5,4.7,1.9,6.6,4.42,Reprovado,treino
2504,16,M,alta,medio,Manha,Nao,Sim,Sim,Nao,2.9,48.3,19,7,0.9,49.4,79.4,70.1,1,6.5,5.6,5.1,5.9,5.78,Reprovado,treino
2506,16,M,media,fundamental,Tarde,Nao,Nao,Sim,Nao,1.0,78.6,8,0,3.2,56.4,100.0,76.9,0,8.2,7.7,7.0,8.3,7.8,Reprovado,treino
2507,15,M,media,medio,Tarde,Sim,Sim,Nao,Sim,2.6,51.7,11,3,1.5,87.8,62.6,43.0,3,4.6,3.9,6.1,5.6,5.05,Reprovado,validacao
2508,16,F,baixa,fundamental,Tarde,Sim,Sim,Nao,Nao,3.9,66.6,22,17,1.5,52.1,76.0,36.5,0,5.7,6.5,6.5,5.0,5.92,Reprovado,treino
2510,17,M,baixa,medio,Tarde,Sim,Sim,Sim,Nao,1.7,82.7,10,8,3.0,77.9,92.1,61.3,0,8.0,6.6,8.4,8.1,7.78,Aprovado,treino
2511,15,M,baixa,superior,Manha,Nao,Sim,Sim,Sim,7.4,100.0,9,0,1.3,76.6,65.1,87.2,0,6.3,7.0,7.7,9.2,7.55,Aprovado,treino
2513,17,M,media,medio,Noite,Nao,Sim,Sim,Nao,1.7,84.0,2,0,2.4,100.0,73.0,75.0,0,10.0,5.9,7.1,8.9,7.98,Aprovado,treino
2514,13,M,media,superior,Tarde,Nao,Nao,Sim,Sim,4.4,79.5,5,7,2.4,100.0,84.2,95.0,0,7.7,7.1,6.0,8.8,7.4,Aprovado,treino
2515,15,M,baixa,medio,Noite,Nao,Sim,Sim,Nao,3.4,82.1,12,2,2.4,67.7,69.8,78.1,0,6.5,5.3,7.9,7.2,6.72,Aprovado,validacao
2516,17,M,baixa,fundamental,Noite,Sim,Sim,Sim,Sim,6.0,58.3,15,17,1.5,66.4,71.5,62.6,1,5.2,4.5,4.7,5.6,5.0,Reprovado,treino
2517,15,M,media,fundamental,Tarde,Sim,Sim,Sim,Nao,4.0,76.9,7,3,3.0,80.7,99.2,61.2,0,8.0,6.2,7.6,6.8,7.15,Aprovado,treino
2518,14,F,media,medio,Tarde,Sim,Sim,Sim,Sim,6.4,93.0,11,1,1.1,89.5,73.5,71.1,1,5.7,8.0,7.7,7.3,7.18,Aprovado,treino
2519,14,F,alta,fundamental,Manha,Sim,Sim,Nao,Nao,1.4,81.9,6,10,1.0,75.2,70.0,82.1,0,6.9,8.5,7.3,6.2,7.22,Aprovado,treino
2521,17,F,baixa,medio,Manha,Nao,Sim,Sim,Nao,3.8,81.0,4,3,1.2,81.6,74.3,65.7,0,7.2,8.4,6.3,7.4,7.33,Aprovado,validacao
2522,15,F,baixa,medio,Manha,Nao,Nao,Nao,Sim,7.1,87.7,8,7,2.1,71.5,85.5,51.5,0,7.4,9.4,7.8,5.6,7.55,Aprovado,treino
2523,15,F,media,fundamental,Tarde,Nao,Sim,Sim,Sim,3.0,79.9,8,2,2.0,89.5,86.0,65.4,0,6.9,6.9,6.8,8.9,7.38,Aprovado,treino
2525,19,M,media,medio,Manha,Nao,Sim,Nao,Nao,1.4,71.4,20,6,2.0,60.4,72.9,62.7,2,5.0,6.7,4.8,6.6,5.78,Reprovado,treino
2526,17,M,media,medio,Tarde,Sim,Sim,Nao,Sim,4.2,84.8,10,7,3.0,97.0,82.2,45.5,0,8.4,9.2,8.4,7.2,8.3,Aprovado,treino
2527,18,M,baixa,medio,Manha,Nao,Sim,Nao,Sim,4.3,54.2,23,20,1.2,77.3,47.2,95.5,0,,5.6,2.4,6.9,5.4,Reprovado,treino
2528,16,M,alta,fundamental,Noite,Nao,Sim,Sim,Sim,4.9,66.8,26,7,2.1,65.1,58.3,29.9,0,4.5,6.4,6.3,4.7,5.48,Reprovado,treino
2529,15,F,media,fundamental,Noite,Sim,Sim,Nao,Nao,0.8,56.2,16,10,0.0,46.7,56.3,65.4,1,3.2,4.3,3.8,5.3,4.15,Reprovado,treino
2530,16,F,media,medio,Manha,Nao,Sim,Nao,Sim,4.2,89.1,11,4,2.1,91.0,75.9,82.8,0,8.0,6.9,7.9,8.8,7.9,Aprovado,treino
2531,15,F,baixa,superior,Tarde,Nao,Sim,Sim,Sim,4.8,84.9,6,3,2.9,69.7,79.5,49.2,0,7.9,8.2,7.5,9.5,8.28,Aprovado,treino
2532,16,F,media,medio,Tarde,Sim,Sim,Nao,Sim,3.5,75.4,10,8,2.2,89.5,65.1,84.1,0,9.7,10.0,7.3,8.2,8.8,Aprovado,treino
2533,18,M,alta,fundamental,Tarde,Nao,Sim,Nao,Nao,9.3,63.5,32,12,0.9,66.4,79.7,64.1,1,4.7,6.7,3.9,6.8,5.52,Reprovado,treino
2534,16,F,baixa,fundamental,Manha,Nao,Nao,Nao,Nao,4.7,91.0,16,3,3.2,77.5,79.7,95.5,0,6.7,6.6,7.1,8.2,7.15,Aprovado,treino
2535,14,M,baixa,medio,Manha,Nao,Sim,Sim,Nao,3.1,73.6,19,12,1.2,44.3,100.0,44.6,0,6.5,5.0,2.3,4.6,4.6,Reprovado,treino
2536,16,M,media,superior,Manha,Nao,Sim,Sim,Nao,0.5,81.4,12,5,3.1,79.2,70.1,58.3,0,7.0,7.8,7.5,8.7,7.75,Aprovado,validacao
2537,18,F,media,medio,Tarde,Nao,Sim,Nao,Sim,4.8,82.5,20,9,1.3,62.3,78.4,62.4,2,6.6,4.1,2.8,2.1,3.9,Reprovado,treino
2538,15,M,media,medio,Tarde,Nao,Nao,Sim,Sim,6.6,85.5,8,5,2.9,98.6,86.4,52.3,0,6.1,8.0,9.4,8.1,7.9,Aprovado,treino
2539,14,M,baixa,fundamental,Tarde,Sim,Sim,Sim,Nao,0.2,100.0,11,2,2.8,78.6,93.3,100.0,0,8.0,8.8,5.7,9.9,8.1,Aprovado,treino
2540,15,M,media,fundamental,Tarde,Sim,Sim,Nao,Sim,3.3,88.7,14,6,1.0,89.6,93.3,52.5,0,8.1,7.7,7.5,6.8,7.52,Reprovado,treino
2541,16,M,media,medio,Tarde,Nao,Sim,Sim,Nao,3.9,84.2,2,0,2.6,82.3,74.7,44.3,2,5.2,7.0,7.8,7.4,6.85,Aprovado,treino
2542,15,M,baixa,fundamental,Tarde,Nao,Sim,Nao,Nao,2.5,79.7,12,7,2.2,93.2,79.9,32.5,0,8.0,7.0,8.6,7.7,7.82,Aprovado,treino
2543,15,M,media,fundamental,Manha,Nao,Sim,Sim,Nao,0.9,79.6,11,9,2.2,72.8,89.8,58.9,0,7.5,7.6,8.1,6.7,7.48,Aprovado,treino
2545,17,F,baixa,superior,Manha,Sim,Sim,Nao,Sim,7.2,87.0,19,10,3.8,68.0,75.3,80.2,1,7.8,6.3,9.1,7.1,7.57,Aprovado,treino
2546,18,M,baixa,fundamental,Manha,Nao,Sim,Sim,Nao,2.4,100.0,5,4,1.6,74.8,74.2,84.3,1,8.7,6.8,6.5,8.8,7.7,Aprovado,validacao
2547,18,F,media,fundamental,Noite,Sim,Sim,Nao,Nao,3.9,73.3,21,13,2.1,59.6,56.8,62.7,2,4.0,8.5,5.6,4.0,5.52,Reprovado,treino
2548,16,F,baixa,fundamental,Tarde,Nao,Sim,Nao,Nao,2.0,84.4,16,0,1.8,84.5,88.5,54.5,1,8.2,7.5,6.4,6.3,7.1,Aprovado,treino
2549,14,F,baixa,medio,Tarde,Nao,Sim,Nao,Nao,1.7,81.9,8,2,2.2,78.2,90.3,83.0,1,6.4,7.3,6.1,7.5,6.82,Aprovado,treino
2550,15,F,media,medio,Manha,Nao,Sim,Nao,Nao,2.6,81.2,16,5,2.6,72.2,79.7,89.3,0,7.0,7.6,10.0,9.4,8.5,Aprovado,treino
2552,17,F,baixa,medio,Manha,Nao,Sim,Sim,Sim,2.5,78.0,0,4,1.3,64.7,76.8,66.5,0,7.6,7.7,7.8,10.0,8.28,Aprovado,validacao
2554,18,M,media,superior,Manha,Sim,Sim,Nao,Sim,5.2,68.3,6,15,0.5,68.5,92.3,39.5,0,4.8,4.3,6.8,6.3,5.55,Reprovado,treino
2556,16,M,baixa,medio,Manha,Nao,Nao,Sim,Sim,4.7,62.6,13,9,1.9,39.8,51.2,40.0,1,6.3,5.3,4.8,4.9,5.32,Reprovado,treino
2557,15,F,baixa,medio,Manha,Nao,Sim,Nao,Nao,3.4,89.3,7,7,1.6,64.8,85.9,62.2,0,7.1,8.7,5.8,8.1,7.42,Aprovado,treino
2558,16,M,media,fundamental,Manha,Nao,Sim,Sim,Nao,0.8,85.6,15,11,3.1,80.4,99.5,86.8,1,6.5,7.3,7.7,6.9,7.1,Aprovado,treino
2559,18,F,baixa,medio,Tarde,Nao,Sim,Sim,Sim,2.8,75.1,1,0,2.5,81.1,76.5,68.4,1,8.5,8.1,7.3,7.2,7.78,Aprovado,treino
2560,16,F,baixa,medio,Manha,Nao,Sim,Nao,Nao,2.8,82.9,15,9,2.3,86.0,63.8,53.6,0,6.8,6.8,6.1,7.8,6.88,Aprovado,treino
2561,15,F,alta,fundamental,Tarde,Nao,Nao,Sim,Nao,2.1,62.0,8,4,2.7,63.6,91.5,70.5,0,5.9,7.1,9.2,7.6,7.45,Aprovado,validacao
2562,16,M,media,medio,Manha,Nao,Nao,Nao,Sim,8.3,81.0,20,11,2.2,64.3,71.4,34.6,1,3.8,5.7,4.5,4.8,4.7,Reprovado,treino
2563,16,M,media,medio,Tarde,Nao,Sim,Nao,Sim,4.7,80.6,10,12,2.0,82.6,86.2,36.7,1,3.9,6.0,4.6,8.2,5.68,Reprovado,treino
2564,15,M,media,medio,Manha,Nao,Nao,Sim,Nao,1.3,75.1,2,2,1.9,99.0,100.0,55.7,0,7.6,8.3,7.2,8.3,7.85,Aprovado,treino
2565,16,M,alta,fundamental,Manha,Sim,Sim,Sim,Sim,0.6,92.3,1,5,2.8,94.5,84.1,55.2,1,8.0,7.1,7.1,7.5,7.42,Aprovado,validacao
2566,13,M,baixa,fundamental,Manha,Nao,Sim,Sim,Nao,3.3,82.2,9,7,3.0,98.1,73.3,64.4,0,7.2,5.3,5.9,9.1,6.88,Aprovado,treino
2567,15,M,baixa,medio,Manha,Nao,Sim,Nao,Nao,0.3,86.7,7,1,4.9,79.1,98.1,77.0,0,7.8,5.0,4.9,9.8,6.88,Aprovado,treino
2568,15,F,baixa,medio,Noite,Nao,Nao,Sim,Nao,2.7,84.2,5,10,2.7,84.5,78.8,74.7,1,8.7,7.2,8.2,7.4,7.88,Aprovado,treino
2569,17,F,baixa,fundamental,Manha,Sim,Nao,Sim,Nao,5.6,78.0,13,13,1.0,47.2,85.1,50.3,0,4.4,5.4,5.7,6.7,5.55,Reprovado,validacao
2570,19,M,media,fundamental,Noite,Nao,Nao,Nao,Nao,5.3,78.7,18,9,0.0,70.4,34.9,60.5,2,3.0,5.6,6.6,5.6,5.2,Reprovado,treino
2571,17,M,media,superior,Manha,Sim,Nao,Nao,Nao,4.7,94.0,18,5,2.5,57.8,81.8,64.7,0,7.3,8.3,6.3,6.8,7.18,Aprovado,validacao
2572,17,F,baixa,fundamental,Manha,Sim,Sim,Sim,Nao,1.6,83.0,1,6,0.3,77.7,75.8,80.2,0,5.9,7.1,7.6,7.5,7.02,Aprovado,treino
2574,16,F,media,medio,Manha,Nao,Nao,Nao,Nao,4.8,61.4,10,7,2.9,57.8,44.6,52.6,3,7.4,6.7,6.2,6.3,6.65,Reprovado,treino
2575,14,F,baixa,fundamental,Noite,Sim,Sim,Sim,Nao,3.2,86.5,10,1,3.3,91.5,89.3,61.7,0,7.4,6.6,8.3,6.2,7.12,Aprovado,treino
2576,15,F,media,medio,Tarde,Nao,Nao,Sim,Sim,4.3,85.4,5,3,2.9,78.5,84.0,78.3,0,6.2,8.4,7.5,8.2,7.58,Aprovado,treino
2577,15,M,alta,medio,Tarde,Nao,Sim,Sim,Nao,4.2,58.8,14,1,1.5,77.4,92.9,47.7,1,3.2,5.2,5.3,5.8,4.88,Reprovado,treino
2578,15,F,media,medio,Manha,Nao,Sim,Nao,Nao,5.1,80.8,21,10,2.8,60.7,66.0,33.5,2,5.2,5.6,7.0,4.9,5.68,Reprovado,treino
2579,17,F,baixa,superior,Manha,Nao,Sim,Sim,Nao,0.2,85.4,12,0,3.1,85.2,87.5,64.6,0,8.3,6.8,5.8,9.7,7.65,Aprovado,treino
2580,17,F,media,medio,Tarde,Sim,Sim,Sim,Sim,3.4,51.3,17,6,0.0,53.6,22.3,88.7,0,3.8,5.8,2.9,5.8,4.58,Reprovado,treino
2581,15,M,media,fundamental,Tarde,Nao,Sim,Sim,Nao,2.0,89.4,8,0,1.6,87.5,97.3,67.9,0,8.3,7.8,7.5,8.8,8.1,Reprovado,treino
2582,17,F,media,fundamental,Manha,Nao,Sim,Sim,Nao,3.3,57.9,15,12,1.1,42.1,65.5,52.9,2,1.3,5.4,5.7,6.2,4.65,Reprovado,treino
2583,15,F,baixa,fundamental,Tarde,Nao,Sim,Nao,Nao,5.8,81.1,2,0,3.4,89.4,88.0,67.6,0,8.2,7.6,7.5,7.1,7.6,Aprovado,treino
2584,16,M,media,fundamental,Tarde,Nao,Sim,Nao,Nao,2.5,73.0,0,4,3.0,92.1,85.1,67.6,0,6.2,7.9,6.0,8.4,7.12,Aprovado,treino
2585,15,M,media,superior,Manha,Nao,Sim,Nao,Nao,3.7,77.5,6,6,1.5,73.0,63.1,61.2,0,5.8,8.7,5.9,8.3,7.18,Aprovado,treino
2586,18,F,media,fundamental,Manha,Nao,Nao,Sim,Nao,6.0,82.5,8,2,2.6,81.6,77.4,100.0,0,7.0,8.8,7.1,6.3,7.3,Aprovado,treino
2588,17,F,baixa,fundamental,Manha,Sim,Sim,Nao,Nao,1.2,80.6,7,10,1.5,93.5,91.7,83.9,0,8.8,6.5,8.8,7.0,7.78,Aprovado,validacao
2589,16,M,media,superior,Manha,Nao,Sim,Sim,Nao,3.5,80.2,10,4,1.4,95.6,85.2,45.8,0,6.7,8.1,5.1,7.9,6.95,Aprovado,validacao
2590,16,F,baixa,fundamental,Tarde,Sim,Sim,Nao,Sim,2.9,74.0,8,3,3.4,79.3,85.3,84.2,0,8.2,9.4,7.1,7.2,7.98,Aprovado,treino
2591,16,M,baixa,medio,Noite,Nao,Sim,Sim,Sim,6.6,80.2,14,4,1.9,57.8,79.4,72.7,2,3.7,6.5,5.2,7.9,5.82,Reprovado,treino
2592,14,M,media,medio,Manha,Nao,Nao,Sim,Sim,5.1,78.9,22,15,1.6,62.3,67.7,79.3,2,5.4,4.9,4.8,6.7,5.45,Reprovado,validacao
2593,17,M,baixa,medio,Manha,Nao,Sim,Sim,Nao,3.4,55.4,17,13,1.2,51.9,71.0,62.7,2,5.3,6.5,7.4,6.6,6.45,Reprovado,treino
2594,15,M,media,fundamental,Manha,Nao,Nao,Sim,Nao,2.7,82.1,7,5,2.6,80.0,89.3,66.3,0,9.3,9.3,8.5,7.0,8.52,Aprovado,treino
2595,16,F,baixa,medio,Tarde,Sim,Sim,Nao,Nao,3.7,82.1,17,3,3.3,100.0,80.5,95.3,0,7.8,8.7,7.1,9.4,8.25,Aprovado,treino
2596,14,M,media,fundamental,Manha,Nao,Sim,Sim,Nao,2.9,64.9,25,5,0.0,76.8,66.7,46.8,2,5.0,6.3,5.6,5.7,5.65,Reprovado,treino
2598,15,F,baixa,superior,Noite,Nao,Sim,Nao,Nao,4.5,81.1,14,9,2.5,64.7,76.8,87.9,0,7.2,6.9,8.3,7.1,7.38,Aprovado,treino
2599,14,M,media,medio,Manha,Nao,Sim,Sim,Nao,4.0,48.0,16,15,0.9,63.6,36.0,86.5,0,5.0,6.8,4.8,6.7,5.82,Reprovado,treino
2600,17,M,media,medio,Noite,Sim,Sim,Sim,Nao,3.3,74.5,5,12,1.8,34.7,69.5,51.9,0,5.7,6.1,4.9,5.4,5.52,Reprovado,treino
2602,15,M,baixa,medio,Manha,Nao,Nao,Sim,Nao,0.2,71.2,10,5,1.5,60.2,53.2,56.4,1,5.2,2.9,4.1,6.4,4.65,Reprovado,treino
2603,16,M,baixa,superior,Noite,Nao,Sim,Sim,Sim,0.6,85.8,5,1,2.2,64.9,74.4,65.3,0,7.9,7.6,8.0,6.7,7.55,Aprovado,treino
2604,15,M,baixa,medio,Manha,Nao,Nao,Nao,Nao,0.8,59.4,10,0,1.0,30.2,30.9,42.8,0,5.6,5.0,5.3,2.6,4.62,Reprovado,validacao
2607,15,F,baixa,medio,Manha,Nao,Sim,Sim,Nao,0.2,83.3,2,10,1.9,78.0,91.3,68.8,0,7.5,6.8,7.7,6.5,7.12,Aprovado,treino
2608,17,M,baixa,medio,Noite,Nao,Sim,Sim,Nao,3.5,80.6,1,5,3.1,77.4,77.9,66.5,0,7.1,6.1,8.0,7.0,7.05,Aprovado,validacao
2610,15,M,media,medio,Manha,Nao,Sim,Sim,Sim,6.0,65.2,0,8,3.3,89.8,82.7,68.0,1,8.7,7.3,8.4,7.0,7.85,Aprovado,treino
2611,15,F,baixa,fundamental,Noite,Sim,Sim,Nao,Nao,3.5,63.5,16,8,0.4,70.4,52.5,43.3,0,6.0,3.7,4.5,6.0,5.05,Reprovado,treino
2612,16,F,media,medio,Manha,Nao,Sim,Sim,Nao,6.4,67.2,22,5,1.7,59.2,94.5,47.5,1,6.1,7.2,7.9,5.3,6.63,Reprovado,treino
2613,14,F,media,medio,Noite,Nao,Sim,Sim,Sim,6.3,79.9,12,4,1.4,85.7,83.1,74.8,1,8.4,6.2,6.8,7.7,7.28,Aprovado,validacao
2614,18,F,media,medio,Manha,Sim,Sim,Nao,Sim,6.3,72.7,15,1,0.3,76.6,71.8,63.7,0,8.5,7.0,7.8,7.7,7.75,Reprovado,treino
2615,15,M,baixa,fundamental,Tarde,Nao,Nao,Nao,Nao,4.4,78.2,10,4,3.0,68.4,90.7,96.0,1,9.9,7.5,7.9,7.6,8.22,Aprovado,treino
2616,15,F,media,medio,Noite,Nao,Sim,Sim,Nao,6.0,79.0,7,0,3.4,85.3,90.1,53.0,0,7.9,7.5,5.6,7.0,7.0,Aprovado,treino
2617,16,F,media,medio,Noite,Sim,Sim,Sim,Nao,2.0,89.6,0,2,1.9,85.1,85.1,73.2,0,5.5,7.8,9.7,5.6,7.15,Aprovado,treino
2618,16,M,alta,medio,Manha,Sim,Sim,Sim,Sim,4.8,54.3,4,12,1.7,58.6,30.5,50.1,1,4.8,7.1,3.9,9.4,6.3,Reprovado,treino
2619,16,F,media,fundamental,Tarde,Nao,Sim,Nao,Nao,3.4,79.1,19,7,0.5,62.9,70.3,52.0,1,2.8,6.5,5.5,4.7,4.88,Reprovado,treino
2620,17,F,baixa,superior,Tarde,Nao,Sim,Sim,Nao,1.4,73.4,0,9,1.0,51.6,94.4,56.6,0,3.2,4.6,7.2,3.6,4.65,Reprovado,treino
2621,15,M,alta,fundamental,Manha,Sim,Sim,Nao,Nao,1.8,71.5,24,14,1.5,45.9,57.4,65.1,1,5.1,6.9,4.7,6.6,5.82,Aprovado,treino
2622,18,M,media,fundamental,Manha,Nao,Sim,Sim,Nao,6.5,62.5,12,22,2.2,55.7,80.0,47.5,1,4.0,4.5,6.6,6.3,5.35,Reprovado,treino
2623,17,M,media,superior,Tarde,Nao,Nao,Sim,Nao,3.6,76.9,12,7,2.2,90.3,73.4,74.7,0,9.1,6.9,8.2,7.1,7.82,Aprovado,treino
2625,17,M,media,superior,Noite,Nao,Nao,Nao,Nao,0.2,74.0,18,5,1.9,75.0,80.9,97.1,1,8.6,6.5,8.3,8.3,7.92,Reprovado,treino
2627,18,M,alta,fundamental,Tarde,Sim,Sim,Nao,Nao,3.6,76.3,1,11,2.0,87.2,100.0,66.1,0,8.5,8.1,6.4,8.7,7.92,Aprovado,treino
2629,16,M,baixa,fundamental,Tarde,Nao,Sim,Sim,Nao,0.6,80.0,3,17,3.6,79.0,100.0,86.6,0,6.7,7.2,7.4,8.6,7.48,Aprovado,treino
2630,14,F,media,superior,Manha,Nao,Sim,Sim,Nao,3.7,80.3,10,4,2.6,72.8,73.3,80.6,0,6.8,8.4,7.9,7.8,7.72,Aprovado,treino
2631,15,F,baixa,medio,Tarde,Sim,Sim,Sim,Nao,7.1,86.0,10,6,,87.7,80.4,60.4,0,8.6,7.7,8.0,6.3,7.65,Aprovado,treino
2632,14,F,baixa,superior,Manha,Nao,Nao,Sim,Nao,6.1,94.5,1,3,1.2,89.4,93.3,42.1,1,6.8,9.6,7.3,9.6,8.32,Aprovado,treino
2633,17,M,alta,medio,Tarde,Nao,Nao,Sim,Sim,5.0,69.6,24,14,0.4,64.8,48.0,67.4,0,6.9,6.8,3.5,5.9,5.78,Aprovado,treino
